Issued by Organization,Issued for Organization,Title,Tender No,Procurement Method,Issued Date,Amendments,Closing Date,Successful Vendor,Successful Vendor City,Province,Country,Award Total,Date Awarded
Fraser Valley Regional District,Fraser Valley Regional District,FOR THE PROVISION OF PURCHASING A SOIL COMPACTOR ROLLER,RFQ-22004,RFQ,2022/02/25,0,2022/03/18,N/A,,,,$0.00,2022/04/11
City of Kelowna,City of Kelowna,Construction - Roadway - Hwy 97 and Leckie,10952,RFP,2022/02/28,1,2022/03/10,CGL Contracting Ltd.,Vernon,,,"$1,013,723.50",2022/04/08
City of Kelowna,City of Kelowna,Construction - Parks - Ballou,10954,RFP,2022/03/15,0,2022/04/07,N/A,,,,$0.00,2022/04/08
Ministry of Transportation and Infrastructure - Construction,Ministry of Transportation and Infrastructure - Construction,Asphalt Road Resurfacing Highways:  Duncan Area: H1 and H18,16997MJ2022,MOTITT,2022/03/23,1,2022/03/31,O.K. Industries Ltd.,Duncan,British Columbia,Canada,"$6,494,100.00",2022/04/08
District of Summerland,District of Summerland,SUMMERLAND ANNUAL PAVEMENT MARKING,2022-15,RFP,2022/03/23,3,2022/03/24,647354 BC Ltd. dba Aardvark Pavement Marking Services,Kelowna,,,"$110,474.00",2022/04/08
Ministry of Environment and Climate Change Strategy,Ministry of Environment and Climate Change Strategy,"Fintry Prov Park - Gatehouse, Parking & Campground Expansion",2901565 FINTRY 2022,ITT,2022/03/01,0,2022/03/29,Bear Paw Earthworks Ltd,Coldstream,British Columbia,Canada,"$1,426,832.10",2022/04/08
Ministry of Transportation and Infrastructure - Construction,Ministry of Transportation and Infrastructure - Construction,44.4 lane kms of Hot-in-Place Recycling on Highway 35 ,38066MJ0000,MOTITT,2022/03/14,0,2022/04/05,Green Roads Recycling Ltd.,Fernie,British Columbia,Canada,"$3,142,864.00",2022/04/08
Ministry of Transportation and Infrastructure - Construction,Ministry of Transportation and Infrastructure - Construction,44.4 lane kms of Hot-in-Place Recycling on Highway 35 ,38066MJ0000,MOTITT,2022/03/14,0,2022/04/05,Green Roads Recycling Ltd.,Fernie,British Columbia,Canada,"$3,142,864.00",2022/04/08
City of New Westminster,City of New Westminster,General Contractors - Tenant Improvements,NWRFQU-22-08,RQU,2022/03/08,0,2022/03/24,RJS Construction Ltd,Surrey,,,$0.00,2022/04/08
City of New Westminster,City of New Westminster,General Contractors - Tenant Improvements,NWRFQU-22-08,RQU,2022/03/08,0,2022/03/24,Klondike Contracting Corporation,Langley,,,$0.00,2022/04/08
City of New Westminster,City of New Westminster,General Contractors - Tenant Improvements,NWRFQU-22-08,RQU,2022/03/08,0,2022/03/24,Holaco Construction (1997) Ltd,Burnaby,,,$0.00,2022/04/08
City of New Westminster,City of New Westminster,General Contractors - Tenant Improvements,NWRFQU-22-08,RQU,2022/03/08,0,2022/03/24,Hodgson King & Marble Ltd,Surrey,,,$0.00,2022/04/08
City of New Westminster,City of New Westminster,General Contractors - Tenant Improvements,NWRFQU-22-08,RQU,2022/03/08,0,2022/03/24,Heatherbrae Builders Co Ltd,Richmond,,,$0.00,2022/04/08
City of New Westminster,City of New Westminster,General Contractors - Tenant Improvements,NWRFQU-22-08,RQU,2022/03/08,0,2022/03/24,Etro Construction Ltd,Burnaby,,,$0.00,2022/04/08
Ministry of Forests,,,OT23FHQ061,ITT,,0,,McColl Forestry Ltd.,Kelowna,,,"$96,750.00",2022/04/08
City of Port Coquitlam,City of Port Coquitlam,Network Equipment Replacement,RFP 2022-10,RFP,2022/03/17,1,2022/03/17,Cloud9 Solutions Inc.,Surrey,,,"$291,052.00",2022/04/08
City of Vancouver,City of Vancouver,PROGRAM COORDINATOR – DECRIMINALIZATION OF POVERTY,RFP#PS20211691,RFP,2021/12/08,0,2022/01/11,New Page Foundation,Vancouver,,,"$76,792.50",2022/04/08
Ministry of Health,Ministry of Health,Clinical Consultant for Alternative Dispute Resolutions,RFPHL2022-008,RFP,2021/11/15,0,2021/12/13,Mathew James Coleman,Ladysmith,British Columbia,Canada,"$8,000.00",2022/04/08
Ministry of Transportation and Infrastructure - Construction,Ministry of Transportation and Infrastructure - Construction,Asphalt Road Resurfacing: Highway 15 Surrey Area (29.9 Lane Km),13087MJ2022,MOTITT,2022/03/11,0,2022/03/29,Key-West Asphalt (333) Ltd.,Abbotsford,British Columbia,Canada,"$3,588,993.68",2022/04/07
Ministry of Transportation and Infrastructure - Construction,Ministry of Transportation and Infrastructure - Construction,Asphalt Road Resurfacing: Highway 15 Surrey Area (29.9 Lane Km),13087MJ2022,MOTITT,2022/03/11,0,2022/03/29,Key-West Asphalt (333) Ltd.,Abbotsford,British Columbia,Canada,"$3,588,993.68",2022/04/07
City of Delta,City of Delta,Infield Mix,22-093,RFQ,2022/03/29,0,2022/04/05,N/A,,,,$0.00,2022/04/07
City of Richmond,City of Richmond,Fire Safety Plans for Various City Properties,6618Q,RFQ,2021/10/29,0,2021/11/25,Black Tusk Fire & Security Inc.,Burnaby,,,$0.00,2022/04/07
City of Richmond,City of Richmond,Fire Safety Plans for Various City Properties,6618Q,RFQ,2021/10/29,0,2021/11/25,Elite Fire Protection Ltd,Abbotsford,,,$0.00,2022/04/07
BC Timber Sales - Contracts,BC Timber Sales - Contracts,Archaeological Services,AA23TCF009,ITT,2022/03/28,1,2022/03/31,N/A,,,,$0.00,2022/04/07
Ministry of Forests,Ministry of Forests,Request for Structure Protection Services - Crews and Units,BCWSRSA2022-003,RSO,2022/03/16,2,2022/03/18,C & V Sales Ltd dba C & V Trailer Sales and Rentals,Fort St John,British Columbia,Canada,$0.00,2022/04/07
Ministry of Forests,Ministry of Forests,Request for Structure Protection Services - Crews and Units,BCWSRSA2022-003,RSO,2022/03/16,2,2022/03/18,Columbia Extreme Contracting Ltd.,Parson,British Columbia,Canada,$0.00,2022/04/07
Ministry of Forests,Ministry of Forests,Request for Structure Protection Services - Crews and Units,BCWSRSA2022-003,RSO,2022/03/16,2,2022/03/18,Fall Line Forestry Limited,Ymir,British Columbia,Canada,$0.00,2022/04/07
Ministry of Forests,Ministry of Forests,Request for Structure Protection Services - Crews and Units,BCWSRSA2022-003,RSO,2022/03/16,2,2022/03/18,Firestorm Enterprises Ltd.,Grand Forks,British Columbia,Canada,$0.00,2022/04/07
Ministry of Forests,Ministry of Forests,Request for Structure Protection Services - Crews and Units,BCWSRSA2022-003,RSO,2022/03/16,2,2022/03/18,First Call Fire Services Ltd.,Sorrento,British Columbia,Canada,$0.00,2022/04/07
Ministry of Forests,Ministry of Forests,Request for Structure Protection Services - Crews and Units,BCWSRSA2022-003,RSO,2022/03/16,2,2022/03/18,IT Falling Ltd.,Kamloops,British Columbia,Canada,$0.00,2022/04/07
Ministry of Forests,Ministry of Forests,Request for Structure Protection Services - Crews and Units,BCWSRSA2022-003,RSO,2022/03/16,2,2022/03/18,Leford Edgerton Lafayette dba Edge Technologies Services,Castlegar,British Columbia,Canada,$0.00,2022/04/07
Ministry of Forests,Ministry of Forests,Request for Structure Protection Services - Crews and Units,BCWSRSA2022-003,RSO,2022/03/16,2,2022/03/18,M & T Holdings Ltd.,Nelson,British Columbia,Canada,$0.00,2022/04/07
Ministry of Forests,Ministry of Forests,Request for Structure Protection Services - Crews and Units,BCWSRSA2022-003,RSO,2022/03/16,2,2022/03/18,Osprey Forest Operations Ltd.,Victoria,British Columbia,Canada,$0.00,2022/04/07
Ministry of Forests,Ministry of Forests,Request for Structure Protection Services - Crews and Units,BCWSRSA2022-003,RSO,2022/03/16,2,2022/03/18,Panorama Crew Services Inc.,Cranbrook,British Columbia,Canada,$0.00,2022/04/07
Ministry of Forests,Ministry of Forests,Request for Structure Protection Services - Crews and Units,BCWSRSA2022-003,RSO,2022/03/16,2,2022/03/18,Rider Ventures Ltd.,Coldstream,British Columbia,Canada,$0.00,2022/04/07
Ministry of Forests,Ministry of Forests,Request for Structure Protection Services - Crews and Units,BCWSRSA2022-003,RSO,2022/03/16,2,2022/03/18,Seneca Enterprises Ltd.,Prince George,British Columbia,Canada,$0.00,2022/04/07
Ministry of Forests,Ministry of Forests,Request for Structure Protection Services - Crews and Units,BCWSRSA2022-003,RSO,2022/03/16,2,2022/03/18,Strategic Fire Control Ltd.,Cranbrook,British Columbia,Canada,$0.00,2022/04/07
Ministry of Forests,Ministry of Forests,Request for Structure Protection Services - Crews and Units,BCWSRSA2022-003,RSO,2022/03/16,2,2022/03/18,1334578 BC Ltd dba FSJ Structure Protection,Charlie Lake,British Columbia,Canada,$0.00,2022/04/07
Fraser Health Authority,Fraser Health Authority,Relocation of Speech and Audiology Services New Westminster,D173-00,RFP,2022/03/07,1,2022/03/24,DCYT Architecture,Vancouver,,,"$74,000.00",2022/04/07
"Ministry of Energy, Mines, and Low Carbon Innovation","Ministry of Energy, Mines, and Low Carbon Innovation",Low-Interest Financing for Zero-Emission Vehicles Study,EMLIGELMI202112,RFP,2022/01/26,2,2022/01/28,N/A,,,,$0.00,2022/04/07
Ministry of Forests,Ministry of Forests,"Grading, Snow Plowing, and Maintenance on the Moldowan and Willo",EN23DPG801,ITT,2022/03/21,3,2022/03/24,Capco Construction Services Ltd.,Prince George,British Columbia,Canada,"$176,820.00",2022/04/07
Ministry of Forests,Ministry of Forests,Verdun Bishop FSR Road Reconstruction,EN23PGN323,ITT,2022/02/07,0,2022/03/29,West Horizon Contracting Inc.,Smithers,British Columbia,Canada,"$69,790.00",2022/04/07
Interior Health Authority,Interior Health Authority,VJH Additional CT Scanner,MK2022-01,RFP,2022/02/01,5,2022/02/04,Siemens Healthcare Limited,Oakville,,,$0.00,2022/04/07
Ministry of Health,Ministry of Health,DMS Data Warehouse Services,ON-003695,RFP,2021/11/02,1,2021/11/08,Accenture Inc.,Victoria,British Columbia,Canada,"$2,000,000.00",2022/04/07
City of Prince George,City of Prince George,P22-008 Asphaltic Concrete Rehabilitation and Related Works,P22-008,NRFP,2022/02/25,0,2022/03/24,Lafarge Canada Inc.,Prince George,,,"$4,663,992.37",2022/04/07
Ministry of Citizens' Services,,,12988,SRFP,,0,,N/A,,,,$0.00,2022/04/06
Ministry of Forests,Ministry of Forests,Nechako White Sturgeon Recovery Initiative Coordinator ,CS23DPG802,ITT,2022/03/14,0,2022/03/28,Michelle Roberge dba M.R. Concepts,Vanderhoof,British Columbia,Canada,"$24,600.00",2022/04/06
Comox Valley Regional District,Comox Valley Regional District,ITT - CRWMC Closure and Landfill Gas Management Works,CVRD-22-051,ITT,2022/03/30,11,2022/03/31,Upland Contracting Ltd.,Campbell River,,,"$7,874,939.62",2022/04/06
Ministry of Forests,Ministry of Forests,Major- Bridge Installatin at N1-155A 54km Redding Cr - FSR,EN23474002,ITT,2022/03/03,0,2022/03/29,Sorenson Excavating Ltd.,Castlegar,British Columbia,Canada,"$370,027.00",2022/04/06
Ministry of Forests,Ministry of Forests,As and When Contract Supervision - Skeena Region,EN23PGN305,ITT,2022/03/24,1,2022/04/05,N/A,,,,$0.00,2022/04/06
Judiciary,Judiciary,3D Microscopy System Portable Scanning System,ITQ-PSB22003,ITQ,2022/03/22,0,2022/04/01,Cadre Forensics/Cadre Research,Evanston,,,"$62,162.00",2022/04/06
Judiciary,Judiciary,3D Microscopy System Portable Scanning System,ITQ-PSB22003,ITQ,2022/03/22,0,2022/04/01,CADRE FORENSICS,Evanston,,,"$62,162.00",2022/04/06
Provincial Health Services Authority (Incl. BCCSS),Provincial Health Services Authority (Incl. BCCSS),PHSA 03903 RFP Vitrectomy Equipment,PHSA 03903,RFP,2021/06/02,1,2021/06/16,Alcon Canada Inc.,Mississauga,,,"$224,500.00",2022/04/06
Provincial Health Services Authority (Incl. BCCSS),Provincial Health Services Authority (Incl. BCCSS),PHSA 03903 RFP Vitrectomy Equipment,PHSA 03903,RFP,2021/06/02,1,2021/06/16,BAUSCH + LOMB CORPORATION,Vaughan,,,"$100,000.00",2022/04/06
BC Timber Sales - Contracts,BC Timber Sales - Contracts,"Multiphase Timber Development in the Pacific TSA, Tsitika TSB",SD22TCG027,ITT,2021/04/26,0,2021/05/17,N/A,,,,$0.00,2022/04/06
Ministry of Transportation and Infrastructure,Ministry of Transportation and Infrastructure,Provincial Avalanche Hazard Index Report,SRFPCMB211213,RFP,2022/01/25,4,2022/02/02,Brian Gould Consulting Inc.,Squamish,British Columbia,Canada,"$149,150.00",2022/04/06
BC Housing Management Commission,BC Housing Management Commission,"Single Family Home Interior and Exterior Renovations, Surrey BC",1070-2223-024,ITT,2022/03/01,3,2022/03/10,Moza Home Construction Inc,North Vancouver,,,"$163,110.00",2022/04/05
School District 22 Vernon,School District 22 Vernon,RFQ Laser Projectors 54-22,13192,RFQ,2022/03/11,0,2022/03/25,Points West Audio Visual Ltd.,Kelowna,,,"$101,752.00",2022/04/05
University of British Columbia,University of British Columbia,General Contractor (GC) for Scarfe Level 3 Renovation.,2021010251,RFT,2022/01/20,0,2022/02/17,Finlink Construction Limited,Coquitlam,,,"$584,450.00",2022/04/05
City of Dawson Creek,City of Dawson Creek,RFQ 2022-11 Lot Cutting and Clean Up,2022-11,RFQ,2022/02/18,0,2022/03/25,S.L. Enterprizes,Dawson Creek,,,$77.13,2022/04/05
Ministry of Transportation and Infrastructure - Construction,Ministry of Transportation and Infrastructure - Construction,Asphalt Surfacing - Hwy 97C and Hwy 97 near Peachland,25860MJ0000,MOTITT,2022/03/11,1,2022/03/24,Okanagan Aggregates Ltd.,Armstrong,British Columbia,Canada,"$8,958,931.35",2022/04/05
Judiciary,Judiciary,Leica model FSM Comparison Macroscope for Firearm and Toolmark ,ITQ - PSB22004,ITQ,2022/03/22,0,2022/04/01,Opti-Tech Scientific Inc.,Maple Ridge,,,"$167,707.43",2022/04/05
BC Timber Sales - Contracts,BC Timber Sales - Contracts,Multiphase Timber Development - Quesnel Timber Supply Area,MP23TLH004,ITT,2022/03/07,3,2022/03/14,N/A,,,,$0.00,2022/04/05
Ministry of Children and Family Development,Ministry of Children and Family Development,Dawson Creek Youth Outreach Services,NR113SRFP,SRFP,2022/01/21,0,2022/02/18,"North Peace Community Resource Society, 10142-101 Avenue, Fort S",Fort St John,British Columbia,Canada,"$99,514.00",2022/04/05
BC Timber Sales - Contracts,BC Timber Sales - Contracts,Sulviculture Surveys in Robson Valley,SU23TGC004,ITT,2022/03/09,1,2022/03/16,Clausen Contracting Ltd.,McBride,British Columbia,Canada,"$9,955.50",2022/04/05
Ministry of Forests,Ministry of Forests,2022 Post-Free Growing Surveys - Cariboo Natural Resource Region,SU23WLN001A,ITT,2022/03/09,0,2022/03/24,Peter John Schulting dba Pathocon Consulting,Prince George,British Columbia,Canada,"$124,008.08",2022/04/05
Alberni-Clayoquot Regional District,,,SVFD01-22,RFP,,0,,N/A,,,,$0.00,2022/04/05
University of British Columbia,University of British Columbia,Prime Consultant prequalification for Jack Bell Building Renewal,2021010261,RFSQ,2022/02/11,0,2022/03/04,"Proscenium, Merrick, Stantec, omb and Francl",Vancouver,,,$0.00,2022/04/04
City of Dawson Creek,City of Dawson Creek,RFP 2022-16 Memorial Arena Concession,2022-16,RFP,2022/03/10,0,2022/03/31,Royal SMB Foods Ltd.,Dawson Creek,,,"$6,000.00",2022/04/04
Greater Vancouver Regional District (Metro Vancouver),Greater Vancouver Regional District (Metro Vancouver),Iona Island/  Land Surveys of Existing Parcels and Conditions,22-026,RFP,2022/02/02,1,2022/02/16,Binnie Land Surveying Ltd.,Burnaby,,,$0.00,2022/04/04
Procurement Services Branch,Ministry of Citizens' Services,Lenovo ThinkSmart Manager Site 1YR Premium ,ITQ-007020,Itq,2022/03/23,0,2022/03/31,Powerland Computers Ltd.,Winnipeg,Manitoba,Canada,"$25,500.65",2022/04/04
Provincial Health Services Authority (Incl. BCCSS),Provincial Health Services Authority (Incl. BCCSS),NOI - Spartan Controls Support Agreement,PHSA 03747,NOI,2021/10/08,0,2021/10/22,Spartan Controls,Burnaby,,,"$159,000.00",2022/04/04
BC Hydro and Power Authority,BC Hydro and Power Authority,Fish and Wildlife Compensation Program Communications Specialist,RFP 17045,RFP,2021/11/17,1,2021/12/14,VisionLink Consulting,Nelson,,,"$1,250,000.00",2022/04/04
"Ministry of Jobs, Economic Recovery and Innovation","Ministry of Jobs, Economic Recovery and Innovation",Economic Recovery Grants Program Evaluation,RFP22JERI16,RFP,2022/03/01,3,2022/03/07,MNP LLP,Victoria,British Columbia,Canada,"$109,000.00",2022/04/04
Provincial Health Services Authority (Incl. BCCSS),,,SS06013BC,Onboarding,,0,,MIP Inc.,Montreal,,,"$5,780,000.00",2022/04/04
Ministry of Transportation and Infrastructure - Construction,Ministry of Transportation and Infrastructure - Construction,Gladysz Creek Culvert No. 7259 - Range Road 215,35694MJ0000,MOTITT,2022/04/19,2,2022/04/26,Brocor Construction Ltd.,Dawson Creek,British Columbia,Canada,"$4,184,015.61",2022/04/03
Interior Health Authority,Interior Health Authority,2021-22-005 Adult Substance Use Beds,2021-22-005,RFP,2021/12/01,2,2021/12/10,The Bridge Youth & Family Services,Kelowna,,,"$3,570,000.00",2022/04/01
Capital Regional District,Capital Regional District,ITT 2021-723 JDF System Expansion - Skirt Mountain,2021-723,ITT,2022/01/27,2,2022/02/03,Coast Utility Contracting Ltd,Victoria,,,"$6,600,000.00",2022/04/01
University of British Columbia,University of British Columbia,Prime Consultant prequalification for Jack Bell Building Renewal,2021010261,RFSQ,2022/02/11,0,2022/03/04,"Stantec Architecture Ltd, Merrick, omb, Francl, Proscemium",Vancouver,,,$0.00,2022/04/01
Ministry of Public Safety & Solicitor General & Emergency B.C.,Ministry of Public Safety & Solicitor General & Emergency B.C.,2022-23 FDR FINAL- Fraser Downs ITQ,2022-23 FDR,ITQ,2022/03/08,0,2022/03/17,Dr. Sheryl Bourque,Surrey,British Columbia,Canada,"$165,000.00",2022/04/01
Ministry of Social Development and Poverty Reduction,Ministry of Social Development and Poverty Reduction,2022 Security Interior,2022SECURITYINTERIOR,RFP,2022/03/16,3,2022/03/21,Blackbird Security Inc,Surrey,British Columbia,Canada,"$306,861.75",2022/04/01
Ministry of Social Development and Poverty Reduction,Ministry of Social Development and Poverty Reduction,2022 Security North,2022SECURITYNORTH,RFP,2022/03/16,4,2022/03/21,Armour Security and Protection Services Corp,Burnaby,British Columbia,Canada,"$220,322.81",2022/04/01
Greater Vancouver Regional District (Metro Vancouver),Greater Vancouver Regional District (Metro Vancouver),Construction of Coquitlam Main No. 4 - South Section,21-221,RFQ,2021/09/02,2,2021/09/10,Aecon Infrastructure Management Incorporated,Vancouver,,,$0.00,2022/04/01
Greater Vancouver Regional District (Metro Vancouver),Greater Vancouver Regional District (Metro Vancouver),Construction of Coquitlam Main No. 4 - South Section,21-221,RFQ,2021/09/02,2,2021/09/10,JJM Construction Limited,Delta,,,$0.00,2022/04/01
Greater Vancouver Regional District (Metro Vancouver),Greater Vancouver Regional District (Metro Vancouver),Construction of Coquitlam Main No. 4 - South Section,21-221,RFQ,2021/09/02,2,2021/09/10,Matcon Civil Constructors Incorporated,Langley,,,$0.00,2022/04/01
Greater Vancouver Regional District (Metro Vancouver),Greater Vancouver Regional District (Metro Vancouver),Construction of Coquitlam Main No. 4 - South Section,21-221,RFQ,2021/09/02,2,2021/09/10,Michels Canada Company,Nisku,,,$0.00,2022/04/01
Greater Vancouver Regional District (Metro Vancouver),Greater Vancouver Regional District (Metro Vancouver),Construction of Coquitlam Main No. 4 - South Section,21-221,RFQ,2021/09/02,2,2021/09/10,Sandpiper Contracting Limited Liability Partnership,Surrey,,,$0.00,2022/04/01
Greater Vancouver Regional District (Metro Vancouver),Greater Vancouver Regional District (Metro Vancouver),Supply & Install. Scour Protectin Nth Van Interceptor Seymour Rv,22-018,RQU,2022/01/05,0,2022/01/26,see https://metrovancouver.bidsandtenders.ca,Burnaby,,,$0.00,2022/04/01
Camosun College,Camosun College,22-03-2317 RFQ Welding Supplies and Gases,22-03-2317,RFQ,2022/03/17,0,2022/03/25,Multiple,Victoria,,,"$200,000.00",2022/04/01
Vancouver Coastal Health Authority,Vancouver Coastal Health Authority,Climate Resilience Consult SVC:Richmond Hospital Redevelopment,A819-00RFPCRC,RFP,2022/03/18,2,2022/03/25,Integral Group,Vancouver,,,"$97,200.00",2022/04/01
Ministry of Forests,Ministry of Forests,First Aid Services,BCWSRSA2022-002,RSA,2022/02/24,4,2022/03/07,0785350 BC Ltd,Quesnel,British Columbia,Canada,$0.00,2022/04/01
Ministry of Forests,Ministry of Forests,First Aid Services,BCWSRSA2022-002,RSA,2022/02/24,4,2022/03/07,Alpine First Aid Ltd,Comox,British Columbia,Canada,$0.00,2022/04/01
Ministry of Forests,Ministry of Forests,First Aid Services,BCWSRSA2022-002,RSA,2022/02/24,4,2022/03/07,Arkangelski Enterprises,Cranbrook,British Columbia,Canada,$0.00,2022/04/01
Ministry of Forests,Ministry of Forests,First Aid Services,BCWSRSA2022-002,RSA,2022/02/24,4,2022/03/07,Bell First Aid Services Ltd,Salmon Arm,British Columbia,Canada,$0.00,2022/04/01
Ministry of Forests,Ministry of Forests,First Aid Services,BCWSRSA2022-002,RSA,2022/02/24,4,2022/03/07,CE Holdings Ltd,West Kelowna,British Columbia,Canada,$0.00,2022/04/01
Ministry of Forests,Ministry of Forests,First Aid Services,BCWSRSA2022-002,RSA,2022/02/24,4,2022/03/07,Celtic Reforestation Services Ltd,Prince George,British Columbia,Canada,$0.00,2022/04/01
Ministry of Forests,Ministry of Forests,First Aid Services,BCWSRSA2022-002,RSA,2022/02/24,4,2022/03/07,Columbia Extreme Contracting Ltd,Golden,British Columbia,Canada,$0.00,2022/04/01
Ministry of Forests,Ministry of Forests,First Aid Services,BCWSRSA2022-002,RSA,2022/02/24,4,2022/03/07,Complete Safety Services Inc,Fort St John,British Columbia,Canada,$0.00,2022/04/01
Ministry of Forests,Ministry of Forests,First Aid Services,BCWSRSA2022-002,RSA,2022/02/24,4,2022/03/07,Gitxsan Safety Services Inc,South Hazelton,British Columbia,Canada,$0.00,2022/04/01
Ministry of Forests,Ministry of Forests,First Aid Services,BCWSRSA2022-002,RSA,2022/02/24,4,2022/03/07,Hawk Rescue Services Ltd,Port Alberni,British Columbia,Canada,$0.00,2022/04/01
Ministry of Forests,Ministry of Forests,First Aid Services,BCWSRSA2022-002,RSA,2022/02/24,4,2022/03/07,Infinity Industrial Safety Services Ltd,Kamloops,British Columbia,Canada,$0.00,2022/04/01
Ministry of Forests,Ministry of Forests,First Aid Services,BCWSRSA2022-002,RSA,2022/02/24,4,2022/03/07,North West Fire Rescue & Training Ltd,Edmonton,Alberta,Canada,$0.00,2022/04/01
Ministry of Forests,Ministry of Forests,First Aid Services,BCWSRSA2022-002,RSA,2022/02/24,4,2022/03/07,Northwestern First Aid Ltd,Nanaimo,British Columbia,Canada,$0.00,2022/04/01
Ministry of Forests,Ministry of Forests,First Aid Services,BCWSRSA2022-002,RSA,2022/02/24,4,2022/03/07,OH&S Safety Consulting and Training Solutions Ltd,Kamloops,British Columbia,Canada,$0.00,2022/04/01
Ministry of Forests,Ministry of Forests,First Aid Services,BCWSRSA2022-002,RSA,2022/02/24,4,2022/03/07,Osprey Forest Operations Ltd,Victoria,British Columbia,Canada,$0.00,2022/04/01
Ministry of Forests,Ministry of Forests,First Aid Services,BCWSRSA2022-002,RSA,2022/02/24,4,2022/03/07,Palatee Enterprises Limited,Lillooet,British Columbia,Canada,$0.00,2022/04/01
Ministry of Forests,Ministry of Forests,First Aid Services,BCWSRSA2022-002,RSA,2022/02/24,4,2022/03/07,Panorama Crew Services Inc,Cranbrook,British Columbia,Canada,$0.00,2022/04/01
Ministry of Forests,Ministry of Forests,First Aid Services,BCWSRSA2022-002,RSA,2022/02/24,4,2022/03/07,Region 4 Resources Ltd,Castlegar,British Columbia,Canada,$0.00,2022/04/01
Ministry of Forests,Ministry of Forests,First Aid Services,BCWSRSA2022-002,RSA,2022/02/24,4,2022/03/07,Rider Ventures Ltd,Coldstream,British Columbia,Canada,$0.00,2022/04/01
Ministry of Forests,Ministry of Forests,First Aid Services,BCWSRSA2022-002,RSA,2022/02/24,4,2022/03/07,Safe and Secure Emergency Service,Nelson,British Columbia,Canada,$0.00,2022/04/01
Ministry of Forests,Ministry of Forests,First Aid Services,BCWSRSA2022-002,RSA,2022/02/24,4,2022/03/07,Strategic Fire Control Ltd,Cranbrook,British Columbia,Canada,$0.00,2022/04/01
Ministry of Forests,Ministry of Forests,First Aid Services,BCWSRSA2022-002,RSA,2022/02/24,4,2022/03/07,Strategic Natural Resource Consultants Inc,Campbell River,British Columbia,Canada,$0.00,2022/04/01
Ministry of Forests,Ministry of Forests,First Aid Services,BCWSRSA2022-002,RSA,2022/02/24,4,2022/03/07,Tactical Medical Service Inc,Nanaimo,British Columbia,Canada,$0.00,2022/04/01
Ministry of Forests,Ministry of Forests,First Aid Services,BCWSRSA2022-002,RSA,2022/02/24,4,2022/03/07,Unlimited Medical Service Inc,Williams Lake,British Columbia,Canada,$0.00,2022/04/01
Ministry of Municipal Affairs,Ministry of Municipal Affairs,Call for Responses: Career Paths for Skilled Immigrants,CFR22MUNI06,RFP,2021/11/09,5,2021/11/25,M.O.S.A.I.C. MULTI-LINGUAL ORIENTATION SERVICE ASSOCIATION FOR I,Vancouver,British Columbia,Canada,"$3,577,079.00",2022/04/01
Ministry of Municipal Affairs,Ministry of Municipal Affairs,Call for Responses: Career Paths for Skilled Immigrants,CFR22MUNI06,RFP,2021/11/09,5,2021/11/25,PROGRESSIVE INTER - CULTURAL COMMUNITY SERVICES SOCIETY,Surrey,British Columbia,Canada,"$2,049,275.00",2022/04/01
Ministry of Municipal Affairs,Ministry of Municipal Affairs,Call for Responses: Career Paths for Skilled Immigrants,CFR22MUNI06,RFP,2021/11/09,5,2021/11/25,YOUNG WOMEN'S CHRISTIAN ASSOCIATION,Vancouver,British Columbia,Canada,"$304,500.00",2022/04/01
Ministry of Municipal Affairs,Ministry of Municipal Affairs,Call for Responses: Career Paths for Skilled Immigrants,CFR22MUNI06,RFP,2021/11/09,5,2021/11/25,ARCHWAY COMMUNITY SERVICES SOCIETY,Abbotsford,British Columbia,Canada,"$188,500.00",2022/04/01
Ministry of Municipal Affairs,Ministry of Municipal Affairs,Call for Responses: Career Paths for Skilled Immigrants,CFR22MUNI06,RFP,2021/11/09,5,2021/11/25,BACK IN MOTION REHAB INC.,Surrey,British Columbia,Canada,"$4,123,156.00",2022/04/01
Ministry of Municipal Affairs,Ministry of Municipal Affairs,Call for Responses: Career Paths for Skilled Immigrants,CFR22MUNI06,RFP,2021/11/09,5,2021/11/25,CENTRAL VANCOUVER ISLAND MULTICULTURAL SOCIETY,Nanaimo,British Columbia,Canada,"$216,500.00",2022/04/01
Ministry of Municipal Affairs,Ministry of Municipal Affairs,Call for Responses: Career Paths for Skilled Immigrants,CFR22MUNI06,RFP,2021/11/09,5,2021/11/25,Douglas College,New Westminster,British Columbia,Canada,"$10,182,317.00",2022/04/01
Ministry of Municipal Affairs,Ministry of Municipal Affairs,Call for Responses: Career Paths for Skilled Immigrants,CFR22MUNI06,RFP,2021/11/09,5,2021/11/25,INTER-CULTURAL ASSOCIATION OF GREATER VICTORIA,Victoria,British Columbia,Canada,"$231,250.00",2022/04/01
Ministry of Municipal Affairs,Ministry of Municipal Affairs,Call for Responses: Career Paths for Skilled Immigrants,CFR22MUNI06,RFP,2021/11/09,5,2021/11/25,THE IMMIGRANT SERVICES SOCIETY OF BRITISH COLUMBIA,Vancouver,British Columbia,Canada,"$7,600,750.00",2022/04/01
Ministry of Municipal Affairs,Ministry of Municipal Affairs,Call for Responses: Career Paths for Skilled Immigrants,CFR22MUNI06,RFP,2021/11/09,5,2021/11/25,KELOWNA COMMUNITY RESOURCES SOCIETY,Kelowna,British Columbia,Canada,"$325,000.00",2022/04/01
